Al,Au,Co,Cu,Hf,In,Mn,Mo,Nb,Nd,Ni,Pd,Pt,Sc,Ta,Ti,V,Zr,Zn,composition,formula,Alloy System,avg_first_ion_en_divi_voro_coord,avg_first_ion_en,avg_voro_coord,dev_mol_vol,avg_atom_mass,avg_mol_vol,Delta,NiTiHfCu base,a0 (A),a (A),b (A),c (A),beta,Transformation,lambda1_calculated,lambda2_reported,lambda2_calculated,lambda2_combined,lambda3_calculated,lambda1lambda2lambda3,Hysteresis (C),Hysteresis (C) new,Ms (C),Mf (C),As (C),Af (C),Tc (C),Enthalphy AtoM (J/g),Enthalphy MtoA (J/g),Enthalphy avg (J/g),Density_reported(g/cm^3),Enthalphy AtoM (J/cm3),Enthalphy MtoA (J/cm3),Enthalphy avg (J/cm3),Ref 1,Ref 2,Ref 3,Total,Predicted_Lambda2,deformation_direction,deformation_type,LDT_transformation_strain
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 4, 8]",tension,9.106951289
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 4, 8]",compression,6.712007756
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, -1]",tension,11.79815002
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, -1]",compression,5.079018793
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, -1]",tension,10.09202819
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, -1]",compression,5.53096516
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[4, -4, 1]",tension,10.90848555
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[4, -4, 1]",compression,5.50147462
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[3, -3, 2]",tension,11.88976133
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[3, -3, 2]",compression,4.603544289
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, 3]",tension,11.47531166
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, 3]",compression,5.34400654
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 4]",tension,11.73392166
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 4]",compression,4.161246583
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 7]",tension,11.38488398
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 7]",compression,4.235845316
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, 5]",tension,9.922665438
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.018,2.91,4.123,4.654,97.8,B19prime,0.930894668,,0.966004393,0.966004393,1.118995889,1.006255194,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, 5]",compression,6.711750118
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 1, 1]",tension,11.41424126
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 1, 1]",compression,3.546920913
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[0, 1, 1]",tension,9.18422679
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[0, 1, 1]",compression,5.479400478
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 1, 2]",tension,10.86103279
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 1, 2]",compression,6.132542112
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 4, 8]",tension,9.240878949
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[1, 4, 8]",compression,6.746419404
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, -1]",tension,11.98241083
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, -1]",compression,5.164752189
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, -1]",tension,10.24876087
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, -1]",compression,5.597958421
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[4, -4, 1]",tension,11.07698323
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[4, -4, 1]",compression,5.576534094
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[3, -3, 2]",tension,12.07900911
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[3, -3, 2]",compression,4.692381442
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, 3]",tension,11.6529966
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[8, -8, 3]",compression,5.425342935
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 4]",tension,11.92447355
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 4]",compression,4.2506205
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 7]",tension,11.56950514
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[5, -5, 7]",compression,4.347834436
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, 5]",tension,10.06939648
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.016,2.909,4.114,4.657,97.9,B19prime,0.930618676,,0.964534913,0.964534913,1.120880083,1.006117883,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.972,"[2, -2, 5]",compression,6.741514989
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[1, 1, 1]",tension,9.794172788
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[1, 1, 1]",compression,3.464739889
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[0, 1, 1]",tension,8.567075703
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[0, 1, 1]",compression,5.028325647
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[1, 1, 2]",tension,9.578591434
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[1, 1, 2]",compression,5.694398307
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[1, 4, 8]",tension,8.500980657
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[1, 4, 8]",compression,6.549154261
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[2, -2, -1]",tension,10.71199123
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[2, -2, -1]",compression,4.897428864
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[8, -8, -1]",tension,9.449166359
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[8, -8, -1]",compression,5.184454331
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[4, -4, 1]",tension,10.10409288
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[4, -4, 1]",compression,5.207952885
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[3, -3, 2]",tension,10.65580387
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[3, -3, 2]",compression,4.492721965
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.011,2.882,4.128,4.623,96.7,B19prime,0.932055097,,0.969424375,0.969424375,1.107295798,1.000504792,,,,,,,,,,,,,,,https://doi.org/10.1016/j.actamat.2004.06.007,,,100,0.971,"[8, -8, 3]",tension,10.52182421
